date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:34	109/109	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:22:34%20GMT	https://www.gymbox.com/robots.txt		(from )
23:52:34	105742/105742	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:34%20GMT	https://www.gymbox.com/	A:/work/clone/www.gymbox.com/index.html	(from )
23:52:34	8646/8646	---M--	200	added ('OK')	image/png	etag:%2261111c18-21c6%22	https://www.gymbox.com/static/images/favicon.png	A:/work/clone/www.gymbox.com/static/images/favicon.png	(from https://www.gymbox.com/)
23:52:35	165/165	---MC-	401	error ('Unauthorized')	text/html	date:Fri,%2020%20Aug%202021%2018:22:35%20GMT	https://staging.gymbox.com/static/images/share.png	A:/work/clone/staging.gymbox.com/static/images/share.1.delayed	(from https://www.gymbox.com/)
23:52:35	95872/95872	---MCZ	200	added ('OK')	text/css	etag:W/%2261111cb2-17817%22	https://www.gymbox.com/build/app.css?v=0.10.139	A:/work/clone/www.gymbox.com/build/app60ed.css	(from https://www.gymbox.com/)
23:52:36	33044/33044	---MCZ	200	added ('OK')	text/css	etag:%221d440fceafe225711754ced27a6c889e%22	https://api.tiles.mapbox.com/mapbox-gl-js/v1.5.0/mapbox-gl.css	A:/work/clone/api.tiles.mapbox.com/mapbox-gl-js/v1.5.0/mapbox-gl.css	(from https://www.gymbox.com/)
23:52:36	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2020%20Aug%202021%2018:22:37%20GMT	https://www.googletagmanager.com/gtm.js?id=	A:/work/clone/www.googletagmanager.com/gtm.45445.delayed	(from https://www.gymbox.com/)
23:52:38	99420/99420	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:38%20GMT	https://www.gymbox.com/categories	A:/work/clone/www.gymbox.com/categories.html	(from https://www.gymbox.com/)
23:52:38	118603/118603	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:38%20GMT	https://www.gymbox.com/gyms	A:/work/clone/www.gymbox.com/gyms.html	(from https://www.gymbox.com/)
23:52:40	100698/100698	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:40%20GMT	https://www.gymbox.com/timetable	A:/work/clone/www.gymbox.com/timetable.html	(from https://www.gymbox.com/)
23:52:40	101376/101376	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:40%20GMT	https://www.gymbox.com/join-us	A:/work/clone/www.gymbox.com/join-us.html	(from https://www.gymbox.com/)
23:52:41	113038/113038	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:41%20GMT	https://www.gymbox.com/member-safety	A:/work/clone/www.gymbox.com/member-safety.html	(from https://www.gymbox.com/)
23:52:43	105857/105857	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:43%20GMT	https://www.gymbox.com/personal-training	A:/work/clone/www.gymbox.com/personal-training.html	(from https://www.gymbox.com/)
23:52:44	109440/109440	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:44%20GMT	https://www.gymbox.com/about	A:/work/clone/www.gymbox.com/about.html	(from https://www.gymbox.com/)
23:52:44	109255/109255	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:44%20GMT	https://www.gymbox.com/careers	A:/work/clone/www.gymbox.com/careers.html	(from https://www.gymbox.com/)
23:52:45	114107/114107	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:45%20GMT	https://www.gymbox.com/corporate	A:/work/clone/www.gymbox.com/corporate.html	(from https://www.gymbox.com/)
23:52:46	123550/123550	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:46%20GMT	https://www.gymbox.com/blog	A:/work/clone/www.gymbox.com/blog.html	(from https://www.gymbox.com/)
23:52:47	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:22:47%20GMT	https://www.gymbox.com/'https://assets.gymbox.com/images/slideshow/_galleryImage/Pixelwhip-Web-ReEdited.jpg?mtime=20210512095356'	A:/work/clone/www.gymbox.com/'https_/assets.gymbox.com/images/slideshow/_galleryImage/Pixelwhip-Web-ReEdited930c.jpg	(from https://www.gymbox.com/)
23:52:48	96172/96172	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:49%20GMT	https://www.gymbox.com/classes/pixel-whip	A:/work/clone/www.gymbox.com/classes/pixel-whip.html	(from https://www.gymbox.com/)
23:52:50	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:22:50%20GMT	https://www.gymbox.com/'https://assets.gymbox.com/images/slideshow/_galleryImage/TRAPEZE-updated.jpg?mtime=20210430090514'	A:/work/clone/www.gymbox.com/'https_/assets.gymbox.com/images/slideshow/_galleryImage/TRAPEZE-updated1c86.jpg	(from https://www.gymbox.com/)
23:52:53	97107/97107	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:52%20GMT	https://www.gymbox.com/classes/trapeze	A:/work/clone/www.gymbox.com/classes/trapeze.html	(from https://www.gymbox.com/)
23:52:55	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:22:54%20GMT	https://www.gymbox.com/'https://assets.gymbox.com/images/slideshow/_galleryImage/KILLER-COMBAT-updated.jpg?mtime=20210430090529'	A:/work/clone/www.gymbox.com/'https_/assets.gymbox.com/images/slideshow/_galleryImage/KILLER-COMBAT-updatedc1a6.jpg	(from https://www.gymbox.com/)
23:52:56	96713/96713	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:56%20GMT	https://www.gymbox.com/classes/killer-combat	A:/work/clone/www.gymbox.com/classes/killer-combat.html	(from https://www.gymbox.com/)
23:52:58	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:22:57%20GMT	https://www.gymbox.com/'https://assets.gymbox.com/images/slideshow/_galleryImage/Portal-Web-ReEdited.jpg?mtime=20210512095409'	A:/work/clone/www.gymbox.com/'https_/assets.gymbox.com/images/slideshow/_galleryImage/Portal-Web-ReEdited3b49.jpg	(from https://www.gymbox.com/)
23:52:59	96246/96246	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:22:59%20GMT	https://www.gymbox.com/classes/the-portal	A:/work/clone/www.gymbox.com/classes/the-portal.html	(from https://www.gymbox.com/)
23:53:00	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:00%20GMT	https://www.gymbox.com/'https://assets.gymbox.com/images/slideshow/_galleryImage/sm_GB_Euphoria_1080x566_v3.jpg?mtime=20200731164946'	A:/work/clone/www.gymbox.com/'https_/assets.gymbox.com/images/slideshow/_galleryImage/sm_GB_Euphoria_1080x566_v32c40.jpg	(from https://www.gymbox.com/)
23:53:02	97037/97037	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:02%20GMT	https://www.gymbox.com/classes/euphoria-1	A:/work/clone/www.gymbox.com/classes/euphoria-1.html	(from https://www.gymbox.com/)
23:53:03	103288/103288	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:03%20GMT	https://www.gymbox.com/member-services	A:/work/clone/www.gymbox.com/member-services.html	(from https://www.gymbox.com/)
23:53:04	108306/108306	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:04%20GMT	https://www.gymbox.com/faqs	A:/work/clone/www.gymbox.com/faqs.html	(from https://www.gymbox.com/)
23:53:05	98654/98654	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:05%20GMT	https://www.gymbox.com/refer	A:/work/clone/www.gymbox.com/refer.html	(from https://www.gymbox.com/)
23:53:05	4257/4257	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:06%20GMT	https://www.gymbox.com/cdn-cgi/l/email-protection	A:/work/clone/www.gymbox.com/cdn-cgi/l/email-protection.html	(from https://www.gymbox.com/)
23:53:07	116898/116898	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:07%20GMT	https://www.gymbox.com/club-rules	A:/work/clone/www.gymbox.com/club-rules.html	(from https://www.gymbox.com/)
23:53:08	152409/152409	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:08%20GMT	https://www.gymbox.com/terms-and-conditions	A:/work/clone/www.gymbox.com/terms-and-conditions.html	(from https://www.gymbox.com/)
23:53:10	141592/141592	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:10%20GMT	https://www.gymbox.com/privacy-policy	A:/work/clone/www.gymbox.com/privacy-policy.html	(from https://www.gymbox.com/)
23:53:11	107369/107369	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:11%20GMT	https://www.gymbox.com/london/resources	A:/work/clone/www.gymbox.com/london/resources.html	(from https://www.gymbox.com/)
23:53:12	96854/96854	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:12%20GMT	https://www.gymbox.com/gyms/bank	A:/work/clone/www.gymbox.com/gyms/bank.html	(from https://www.gymbox.com/)
23:53:13	96964/96964	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:13%20GMT	https://www.gymbox.com/gyms/cannon-street	A:/work/clone/www.gymbox.com/gyms/cannon-street.html	(from https://www.gymbox.com/)
23:53:13	96998/96998	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:13%20GMT	https://www.gymbox.com/gyms/covent-garden	A:/work/clone/www.gymbox.com/gyms/covent-garden.html	(from https://www.gymbox.com/)
23:53:14	96835/96835	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:14%20GMT	https://www.gymbox.com/gyms/ealing	A:/work/clone/www.gymbox.com/gyms/ealing.html	(from https://www.gymbox.com/)
23:53:15	96962/96962	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:15%20GMT	https://www.gymbox.com/gyms/elephant-and-castle	A:/work/clone/www.gymbox.com/gyms/elephant-and-castle.html	(from https://www.gymbox.com/)
23:53:15	97062/97062	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:16%20GMT	https://www.gymbox.com/gyms/farringdon	A:/work/clone/www.gymbox.com/gyms/farringdon.html	(from https://www.gymbox.com/)
23:53:17	96976/96976	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:17%20GMT	https://www.gymbox.com/gyms/holborn	A:/work/clone/www.gymbox.com/gyms/holborn.html	(from https://www.gymbox.com/)
23:53:18	96937/96937	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:18%20GMT	https://www.gymbox.com/gyms/old-street	A:/work/clone/www.gymbox.com/gyms/old-street.html	(from https://www.gymbox.com/)
23:53:19	97024/97024	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:19%20GMT	https://www.gymbox.com/gyms/victoria	A:/work/clone/www.gymbox.com/gyms/victoria.html	(from https://www.gymbox.com/)
23:53:19	96775/96775	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:19%20GMT	https://www.gymbox.com/gyms/westfield-london	A:/work/clone/www.gymbox.com/gyms/westfield-london.html	(from https://www.gymbox.com/)
23:53:19	96841/96841	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2018:23:19%20GMT	https://www.gymbox.com/gyms/gymbox-westfield-stratford-city	A:/work/clone/www.gymbox.com/gyms/gymbox-westfield-stratford-city.html	(from https://www.gymbox.com/)
23:53:19	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226114f33c-4d7%22	https://www.gymbox.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	A:/work/clone/www.gymbox.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.gymbox.com/)
23:53:22	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:22%20GMT	https://www.gymbox.com/VIL_8625-CMYK.jpg	A:/work/clone/www.gymbox.com/VIL_8625-CMYK.jpg	(from https://www.gymbox.com/)
23:53:24	248076/248076	---M--	200	added ('OK')	image/jpeg	etag:%2216f1b5d4e0e437835eaa0e3593cfc181%22	https://assets.gymbox.com/images/slideshow/VIL_8625-CMYK.jpg?mtime=20200528124118	A:/work/clone/assets.gymbox.com/images/slideshow/VIL_8625-CMYKf310.jpg	(from https://www.gymbox.com/)
23:53:25	73130/73130	---M--	200	added ('OK')	image/jpeg	etag:%2205b56fdbd422cc0b4f8edd794427a38a%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_8625-CMYK.jpg?mtime=20200528124118	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_8625-CMYKf310.jpg	(from https://www.gymbox.com/)
23:53:26	25277/25277	---M--	200	added ('OK')	image/jpeg	etag:%226074a6dd3eb33d52860bcc43d2982f35%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/VIL_8625-CMYK.jpg?mtime=20200528124118	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/VIL_8625-CMYKf310.jpg	(from https://www.gymbox.com/)
23:53:27	179845/179845	---M--	200	added ('OK')	image/jpeg	etag:%22abef1fe8218ec9c865793d60e3a76fb6%22	https://assets.gymbox.com/images/slideshow/_galleryImage/VIL_8625-CMYK.jpg?mtime=20200528124118	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/VIL_8625-CMYKf310.jpg	(from https://www.gymbox.com/)
23:53:28	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:28%20GMT	https://www.gymbox.com/VIL_5360-CMYK.jpg	A:/work/clone/www.gymbox.com/VIL_5360-CMYK.jpg	(from https://www.gymbox.com/)
23:53:29	285659/285659	---M--	200	added ('OK')	image/jpeg	etag:%223919ec6f72bfb1e123728df76a9775f4%22	https://assets.gymbox.com/images/slideshow/VIL_5360-CMYK.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/VIL_5360-CMYK7660.jpg	(from https://www.gymbox.com/)
23:53:30	83457/83457	---M--	200	added ('OK')	image/jpeg	etag:%224252987411c5f700429934baeaa41b6c%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5360-CMYK.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5360-CMYK7660.jpg	(from https://www.gymbox.com/)
23:53:31	29593/29593	---M--	200	added ('OK')	image/jpeg	etag:%228aef333e43d39663804388ac460782c3%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5360-CMYK.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5360-CMYK7660.jpg	(from https://www.gymbox.com/)
23:53:31	199293/199293	---M--	200	added ('OK')	image/jpeg	etag:%22110aed14470abc1543bbf657f73f299b%22	https://assets.gymbox.com/images/slideshow/_galleryImage/VIL_5360-CMYK.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/VIL_5360-CMYK7660.jpg	(from https://www.gymbox.com/)
23:53:33	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:33%20GMT	https://www.gymbox.com/VIL_5248-300-DPI.jpg	A:/work/clone/www.gymbox.com/VIL_5248-300-DPI.jpg	(from https://www.gymbox.com/)
23:53:34	244618/244618	---M--	200	added ('OK')	image/jpeg	etag:%2273047f78704752899462fde0306707da%22	https://assets.gymbox.com/images/slideshow/VIL_5248-300-DPI.jpg?mtime=20200528123642	A:/work/clone/assets.gymbox.com/images/slideshow/VIL_5248-300-DPI1631.jpg	(from https://www.gymbox.com/)
23:53:35	79258/79258	---M--	200	added ('OK')	image/jpeg	etag:%2253594e4f8a417e557f153a812e37017a%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5248-300-DPI.jpg?mtime=20200528123642	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5248-300-DPI1631.jpg	(from https://www.gymbox.com/)
23:53:35	28595/28595	---M--	200	added ('OK')	image/jpeg	etag:%22d89f41eb9d57e915c073598166cfcd70%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5248-300-DPI.jpg?mtime=20200528123642	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5248-300-DPI1631.jpg	(from https://www.gymbox.com/)
23:53:36	192756/192756	---M--	200	added ('OK')	image/jpeg	etag:%2239ef4eabd8dfcdcf8c81d8deb7c72698%22	https://assets.gymbox.com/images/slideshow/_galleryImage/VIL_5248-300-DPI.jpg?mtime=20200528123642	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/VIL_5248-300-DPI1631.jpg	(from https://www.gymbox.com/)
23:53:38	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:38%20GMT	https://www.gymbox.com/VIL_5317-300-DPI.jpg	A:/work/clone/www.gymbox.com/VIL_5317-300-DPI.jpg	(from https://www.gymbox.com/)
23:53:39	332873/332873	---M--	200	added ('OK')	image/jpeg	etag:%22bdbc894b6bafdce00671028545c47ce5%22	https://assets.gymbox.com/images/slideshow/VIL_5317-300-DPI.jpg?mtime=20200528123927	A:/work/clone/assets.gymbox.com/images/slideshow/VIL_5317-300-DPId985.jpg	(from https://www.gymbox.com/)
23:53:40	95711/95711	---M--	200	added ('OK')	image/jpeg	etag:%2227006394ef330f84031e8d7d143b11dd%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5317-300-DPI.jpg?mtime=20200528123927	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5317-300-DPId985.jpg	(from https://www.gymbox.com/)
23:53:41	33805/33805	---M--	200	added ('OK')	image/jpeg	etag:%222690cb6dbcca8427c3174b2922547e72%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5317-300-DPI.jpg?mtime=20200528123927	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5317-300-DPId985.jpg	(from https://www.gymbox.com/)
23:53:42	231475/231475	---M--	200	added ('OK')	image/jpeg	etag:%22eb871adde4c297a5af7cf92d757d311e%22	https://assets.gymbox.com/images/slideshow/_galleryImage/VIL_5317-300-DPI.jpg?mtime=20200528123927	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/VIL_5317-300-DPId985.jpg	(from https://www.gymbox.com/)
23:53:43	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:43%20GMT	https://www.gymbox.com/VIL_5333-300-DPI-resize.jpg	A:/work/clone/www.gymbox.com/VIL_5333-300-DPI-resize.jpg	(from https://www.gymbox.com/)
23:53:45	1855425/1855425	---M--	200	added ('OK')	image/jpeg	etag:%22956d9dac7954f3f0d9adb766535e63a4%22	https://assets.gymbox.com/images/slideshow/VIL_5333-300-DPI-resize.jpg?mtime=20200528123612	A:/work/clone/assets.gymbox.com/images/slideshow/VIL_5333-300-DPI-resize7b0d.jpg	(from https://www.gymbox.com/)
23:53:45	130964/130964	---M--	200	added ('OK')	image/jpeg	etag:%222ed2750307456f5ecbbd4023e6461bb1%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5333-300-DPI-resize.jpg?mtime=20200528123612	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/VIL_5333-300-DPI-resize7b0d.jpg	(from https://www.gymbox.com/)
23:53:46	40666/40666	---M--	200	added ('OK')	image/jpeg	etag:%22237e3c36cdbdd6785e5add3dafa4a46c%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5333-300-DPI-resize.jpg?mtime=20200528123612	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/VIL_5333-300-DPI-resize7b0d.jpg	(from https://www.gymbox.com/)
23:53:47	337394/337394	---M--	200	added ('OK')	image/jpeg	etag:%22eaa6246a5361e3f5670a96150dce3141%22	https://assets.gymbox.com/images/slideshow/_galleryImage/VIL_5333-300-DPI-resize.jpg?mtime=20200528123612	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/VIL_5333-300-DPI-resize7b0d.jpg	(from https://www.gymbox.com/)
23:53:48	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:48%20GMT	https://www.gymbox.com/cannon-resize2.jpg	A:/work/clone/www.gymbox.com/cannon-resize2.jpg	(from https://www.gymbox.com/)
23:53:50	2779402/2779402	---M--	200	added ('OK')	image/jpeg	etag:%224eb671b19686bc38cb15cb52a3f02adf%22	https://assets.gymbox.com/images/slideshow/cannon-resize2.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/cannon-resize27660.jpg	(from https://www.gymbox.com/)
23:53:50	135109/135109	---M--	200	added ('OK')	image/jpeg	etag:%22c916398e914b734aef68284748eac0c6%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/cannon-resize2.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/cannon-resize27660.jpg	(from https://www.gymbox.com/)
23:53:50	40329/40329	---M--	200	added ('OK')	image/jpeg	etag:%22be132d9eeb2e4f1b93ff9d86780ea264%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/cannon-resize2.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/cannon-resize27660.jpg	(from https://www.gymbox.com/)
23:53:52	346696/346696	---M--	200	added ('OK')	image/jpeg	etag:%22d3ef5ba31eb21813bd0777915a10afc3%22	https://assets.gymbox.com/images/slideshow/_galleryImage/cannon-resize2.jpg?mtime=20200528123855	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/cannon-resize27660.jpg	(from https://www.gymbox.com/)
23:53:53	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:53%20GMT	https://www.gymbox.com/ggardner-1275.jpg	A:/work/clone/www.gymbox.com/ggardner-1275.jpg	(from https://www.gymbox.com/)
23:53:55	117151/117151	---M--	200	added ('OK')	image/jpeg	etag:%223d64ff514c386856d5307333ffc9cfb0%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/ggardner-1275.jpg?mtime=20200528123817	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/ggardner-1275a77b.jpg	(from https://www.gymbox.com/)
23:53:56	37005/37005	---M--	200	added ('OK')	image/jpeg	etag:%22590a8a5c09f09d34c7d61ed1c2449e08%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/ggardner-1275.jpg?mtime=20200528123817	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/ggardner-1275a77b.jpg	(from https://www.gymbox.com/)
23:53:57	295620/295620	---M--	200	added ('OK')	image/jpeg	etag:%22a6ffa714915c133a860a06d00a34eba7%22	https://assets.gymbox.com/images/slideshow/_galleryImage/ggardner-1275.jpg?mtime=20200528123817	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/ggardner-1275a77b.jpg	(from https://www.gymbox.com/)
23:53:58	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:23:58%20GMT	https://www.gymbox.com/ggardner-1292.jpg	A:/work/clone/www.gymbox.com/ggardner-1292.jpg	(from https://www.gymbox.com/)
23:53:59	24045210/24045210	---M--	200	added ('OK')	image/jpeg	etag:%22e1cf0e00590b87ca0d269b233c202f43%22	https://assets.gymbox.com/images/slideshow/ggardner-1275.jpg?mtime=20200528123817	A:/work/clone/assets.gymbox.com/images/slideshow/ggardner-1275a77b.jpg	(from https://www.gymbox.com/)
23:54:00	134364/134364	---M--	200	added ('OK')	image/jpeg	etag:%2257d14fba4f328f7a7b73c797c7789f95%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/ggardner-1292.jpg?mtime=20200528124429	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/ggardner-1292f989.jpg	(from https://www.gymbox.com/)
23:54:01	39793/39793	---M--	200	added ('OK')	image/jpeg	etag:%22079e886e56dc7fe9805b7dd1332704cb%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/ggardner-1292.jpg?mtime=20200528124429	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/ggardner-1292f989.jpg	(from https://www.gymbox.com/)
23:54:02	329616/329616	---M--	200	added ('OK')	image/jpeg	etag:%22798f50df43986f49ba753ec851d8fb97%22	https://assets.gymbox.com/images/slideshow/_galleryImage/ggardner-1292.jpg?mtime=20200528124429	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/ggardner-1292f989.jpg	(from https://www.gymbox.com/)
23:54:03	97519/97519	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:24:03%20GMT	https://www.gymbox.com/free-weights-resize.jpg	A:/work/clone/www.gymbox.com/free-weights-resize.jpg	(from https://www.gymbox.com/)
23:54:04	23214859/23214859	---M--	200	added ('OK')	image/jpeg	etag:%22929239da101c5d68b6a736e84b0f859c%22	https://assets.gymbox.com/images/slideshow/ggardner-1292.jpg?mtime=20200528124429	A:/work/clone/assets.gymbox.com/images/slideshow/ggardner-1292f989.jpg	(from https://www.gymbox.com/)
23:54:05	2603672/2603672	---M--	200	added ('OK')	image/jpeg	etag:%229d6cfeca0dbeee2637d1e0896095d028%22	https://assets.gymbox.com/images/slideshow/free-weights-resize.jpg?mtime=20200528124913	A:/work/clone/assets.gymbox.com/images/slideshow/free-weights-resize366f.jpg	(from https://www.gymbox.com/)
23:54:05	118789/118789	---M--	200	added ('OK')	image/jpeg	etag:%22e66e612b26c32161f66cfcd6a6e3c024%22	https://assets.gymbox.com/images/slideshow/_blogThumbnail/free-weights-resize.jpg?mtime=20200528124913	A:/work/clone/assets.gymbox.com/images/slideshow/_blogThumbnail/free-weights-resize366f.jpg	(from https://www.gymbox.com/)
23:54:06	35632/35632	---M--	200	added ('OK')	image/jpeg	etag:%22dfcafcda4776ebe0876675e6cf39b4e9%22	https://assets.gymbox.com/images/slideshow/_classThumbnail/free-weights-resize.jpg?mtime=20200528124913	A:/work/clone/assets.gymbox.com/images/slideshow/_classThumbnail/free-weights-resize366f.jpg	(from https://www.gymbox.com/)
23:54:07	306219/306219	---M--	200	added ('OK')	image/jpeg	etag:%22c34964c202cdb6c7ba2f256619dac15e%22	https://assets.gymbox.com/images/slideshow/_galleryImage/free-weights-resize.jpg?mtime=20200528124913	A:/work/clone/assets.gymbox.com/images/slideshow/_galleryImage/free-weights-resize366f.jpg	(from https://www.gymbox.com/)
23:54:08	97520/97520	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2018:24:08%20GMT	https://www.gymbox.com/ggardner-1330.jpg	A:/work/clone/www.gymbox.com/ggardner-1330.jpg	(from https://www.gymbox.com/)
